ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13473139,JH279241,05/26/2024 04:45:00 AM,023XX W SCHOOL ST,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,1921,019,32,5,03,1160282,1921863,2024,05/17/2025 03:40:52 PM,41.941297483,-87.686306844,"(41.941297483, -87.686306844)"
13470149,JH270632,05/20/2024 02:53:00 AM,005XX S PULASKI RD,0560,ASSAULT,SIMPLE,CTA TRAIN,false,false,1132,011,24,26,08A,1149812,1897228,2024,05/17/2025 03:40:52 PM,41.873907046,-87.725430093,"(41.873907046, -87.725430093)"
13466618,JH271153,05/19/2024 04:15:00 PM,003XX E ILLINOIS ST,0810,THEFT,OVER $500,STREET,false,false,1834,018,2,8,06,1178708,1903688,2024,05/17/2025 03:40:52 PM,41.891023035,-87.619141016,"(41.891023035, -87.619141016)"
13463579,JH267398,05/16/2024 08:15:00 PM,044XX S RICHMOND ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,0922,009,12,58,26,1157437,1875140,2024,05/17/2025 03:40:52 PM,41.813143451,-87.698034464,"(41.813143451, -87.698034464)"
13472482,JH277657,05/24/2024 08:31:00 PM,007XX N AVERS AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,1112,011,37,23,03,1150591,1904654,2024,05/17/2025 03:40:52 PM,41.894269615,-87.722375844,"(41.894269615, -87.722375844)"
13462783,JH266025,05/16/2024 03:46:00 PM,076XX S PARNELL AVE,0560,ASSAULT,SIMPLE,STREET,false,true,0621,006,17,69,08A,1173850,1854131,2024,05/17/2025 03:40:52 PM,41.755143714,-87.638453805,"(41.755143714, -87.638453805)"
13464879,JH269117,05/18/2024 08:33:00 PM,109XX S DOTY AVE W,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0513,005,9,50,06,1185440,1832668,2024,05/17/2025 03:40:52 PM,41.695982095,-87.596653142,"(41.695982095, -87.596653142)"
13471588,JH277283,05/24/2024 03:39:00 PM,021XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1432,014,32,22,06,1164551,1914302,2024,05/17/2025 03:40:52 PM,41.92046017,-87.67083136,"(41.92046017, -87.67083136)"
13468674,JH273727,05/21/2024 09:00:00 PM,079XX S GREEN ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,0621,006,17,71,06,1172017,1852134,2024,05/17/2025 03:40:52 PM,41.74970412,-87.645229768,"(41.74970412, -87.645229768)"
13463336,JH267098,05/17/2024 09:30:00 AM,057XX N MC VICKER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1622,016,45,10,07,1134905,1937687,2024,05/17/2025 03:40:52 PM,41.985207813,-87.779202325,"(41.985207813, -87.779202325)"
13462817,JH266581,05/16/2024 11:55:00 PM,036XX S HONORE ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,false,false,0912,009,12,59,15,1164615,1880663,2024,05/17/2025 03:40:52 PM,41.828150541,-87.671549157,"(41.828150541, -87.671549157)"
13472752,JH278042,05/24/2024 07:00:00 PM,041XX S PULASKI RD,0870,THEFT,POCKET-PICKING,DEPARTMENT STORE,false,false,0815,008,14,57,06,1150365,1876822,2024,05/17/2025 03:40:52 PM,41.817899635,-87.72393136,"(41.817899635, -87.72393136)"
13467110,JH271605,05/15/2024 04:01:00 PM,075XX N WINCHESTER AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,2424,024,49,1,06,1162042,1950061,2024,05/17/2025 03:40:52 PM,42.018637255,-87.67904652,"(42.018637255, -87.67904652)"
13464185,JH268235,05/18/2024 12:30:00 AM,087XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0632,006,6,44,07,1178680,1847013,2024,05/17/2025 03:40:52 PM,41.735502667,-87.620969222,"(41.735502667, -87.620969222)"
13465047,JH269236,05/18/2024 11:15:00 PM,035XX W 13TH PL,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,1021,010,24,29,04B,1152938,1893675,2024,05/17/2025 03:40:52 PM,41.864095896,-87.714046935,"(41.864095896, -87.714046935)"
13466740,JH271482,05/20/2024 12:00:00 AM,017XX N FRANCISCO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1421,014,26,24,07,1156860,1911510,2024,05/17/2025 03:40:52 PM,41.912958265,-87.699165487,"(41.912958265, -87.699165487)"
13470589,JH276042,05/23/2024 05:14:00 PM,006XX S INDEPENDENCE BLVD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,GAS STATION,false,false,1133,011,24,27,04B,1151362,1897011,2024,05/17/2025 03:40:52 PM,41.87328131,-87.71974488,"(41.87328131, -87.71974488)"
13470605,JH276038,05/23/2024 05:00:00 PM,004XX E 87TH ST,0460,BATTERY,SIMPLE,VEHICLE NON-COMMERCIAL,false,false,0632,006,8,44,08B,1180685,1847399,2024,05/17/2025 03:40:52 PM,41.736516122,-87.613611914,"(41.736516122, -87.613611914)"
13461967,JH265516,05/16/2024 09:17:00 AM,061XX S NORMAL BLVD,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,APARTMENT,true,false,0711,007,20,68,26,1174009,1864387,2024,05/17/2025 03:40:52 PM,41.783283846,-87.637567068,"(41.783283846, -87.637567068)"
13466070,JH270464,05/19/2024 10:30:00 PM,117XX S LAFLIN ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,false,true,0524,005,21,53,04A,1168443,1826921,2024,05/17/2025 03:40:52 PM,41.680593447,-87.65904996,"(41.680593447, -87.65904996)"
13472544,JH278160,05/25/2024 03:24:00 AM,111XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,false,false,0531,005,9,49,05,1178795,1830951,2024,05/17/2025 03:40:52 PM,41.691423789,-87.621034714,"(41.691423789, -87.621034714)"
13469197,JH274340,05/22/2024 02:24:00 PM,049XX S WOOD ST,0460,BATTERY,SIMPLE,STREET,false,false,0931,009,15,61,08B,1165183,1871883,2024,05/17/2025 03:40:52 PM,41.804045212,-87.669713995,"(41.804045212, -87.669713995)"
13468372,JH273379,05/21/2024 08:48:00 PM,118XX S WESTERN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,2212,022,19,75,06,1162526,1826017,2024,05/17/2025 03:40:52 PM,41.678237739,-87.68073427,"(41.678237739, -87.68073427)"
13469093,JH273922,05/22/2024 08:43:00 AM,080XX S ELLIS AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,0631,006,8,44,04B,1184290,1851917,2024,05/17/2025 03:40:52 PM,41.748830508,-87.600263522,"(41.748830508, -87.600263522)"
13469881,JH275187,05/23/2024 05:18:00 AM,005XX N CLAREMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,false,false,1221,012,36,24,14,1160643,1903627,2024,05/17/2025 03:40:52 PM,41.891249091,-87.685486326,"(41.891249091, -87.685486326)"
13462699,JH266067,05/16/2024 02:15:00 PM,014XX S ASHLAND AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1233,012,28,28,08A,1165961,1893018,2024,05/17/2025 03:40:52 PM,41.862025293,-87.666258728,"(41.862025293, -87.666258728)"
13465049,JH269343,05/19/2024 12:00:00 AM,020XX E 67TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARK PROPERTY,false,false,0331,003,5,42,15,1190782,1860948,2024,05/17/2025 03:40:52 PM,41.773458079,-87.576183528,"(41.773458079, -87.576183528)"
13472450,JH278442,05/25/2024 10:00:00 AM,028XX S CALIFORNIA BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1034,010,24,30,07,1158383,1885221,2024,05/17/2025 03:40:52 PM,41.840787684,-87.694289423,"(41.840787684, -87.694289423)"
13473577,JH279867,05/26/2024 04:58:00 PM,026XX W WASHINGTON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1222,012,27,28,14,1158925,1900589,2024,05/17/2025 03:40:52 PM,41.882947966,-87.691879124,"(41.882947966, -87.691879124)"
13461768,JH265217,05/15/2024 11:27:00 PM,012XX S WABASH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0131,001,34,33,06,1176963,1894862,2024,05/17/2025 03:40:52 PM,41.866843668,-87.625816668,"(41.866843668, -87.625816668)"
13470306,JH275629,05/23/2024 12:30:00 AM,004XX E 76TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0624,006,6,69,07,1180331,1854711,2024,05/17/2025 03:40:52 PM,41.756589197,-87.614685108,"(41.756589197, -87.614685108)"
13470522,JH276024,05/23/2024 01:00:00 PM,024XX E 87TH ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,false,false,0423,004,7,46,11,1194115,1847770,2024,05/17/2025 03:40:52 PM,41.73721545,-87.564397506,"(41.73721545, -87.564397506)"
13471265,JH276817,05/23/2024 05:00:00 PM,056XX W LAKE ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,1512,015,29,25,06,1138389,1902211,2024,05/17/2025 03:40:52 PM,41.887795397,-87.767249835,"(41.887795397, -87.767249835)"
13471384,JH277013,05/23/2024 06:00:00 PM,012XX S ALBANY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1022,010,24,29,14,1155906,1894238,2024,05/17/2025 03:40:52 PM,41.86558156,-87.70313629,"(41.86558156, -87.70313629)"
13468696,JH273791,05/21/2024 11:00:00 PM,004XX W 28TH ST,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,false,false,0914,009,11,60,06,1173471,1886365,2024,05/17/2025 03:40:52 PM,41.843605517,-87.638888383,"(41.843605517, -87.638888383)"
13470972,JH276513,05/24/2024 12:55:00 AM,0000X W TERMINAL ST,1310,CRIMINAL DAMAGE,TO PROPERTY,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,false,false,1653,016,41,76,14,1101811,1934419,2024,05/17/2025 03:40:52 PM,41.976762981,-87.900983721,"(41.976762981, -87.900983721)"
13468745,JH273831,05/22/2024 08:46:00 AM,046XX W SHAKESPEARE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,false,false,2522,025,26,19,15,1145106,1913891,2024,05/17/2025 03:40:52 PM,41.919722338,-87.742287012,"(41.919722338, -87.742287012)"
13470639,JH276066,05/23/2024 01:00:00 PM,073XX N PAULINA ST,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,PARK PROPERTY,false,false,2423,024,49,1,24,1163842,1948847,2024,05/17/2025 03:40:52 PM,42.01526807,-87.672457312,"(42.01526807, -87.672457312)"
13471501,JH277193,05/23/2024 02:00:00 PM,0000X W 71ST ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,DEPARTMENT STORE,false,false,0731,007,6,69,11,1176970,1857910,2024,05/17/2025 03:40:52 PM,41.765444001,-87.626906181,"(41.765444001, -87.626906181)"
13469756,JH275118,05/23/2024 01:34:00 AM,012XX W LOYOLA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2432,024,49,1,14,1166846,1943780,2024,05/17/2025 03:40:52 PM,42.001299971,-87.661550003,"(42.001299971, -87.661550003)"
13464539,JH268613,05/17/2024 07:30:00 PM,077XX S KOSTNER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0834,008,18,70,07,1148406,1852899,2024,05/17/2025 03:40:52 PM,41.752289004,-87.731731698,"(41.752289004, -87.731731698)"
13463902,JH266531,05/16/2024 11:00:00 PM,065XX S MINERVA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0321,003,20,42,08B,1185007,1861921,2024,05/17/2025 03:40:52 PM,41.776265645,-87.597322542,"(41.776265645, -87.597322542)"
13470047,JH275270,05/22/2024 06:30:00 PM,019XX S CANALPORT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1235,012,25,31,07,1172268,1890936,2024,05/17/2025 03:40:52 PM,41.856175318,-87.643168291,"(41.856175318, -87.643168291)"
13467579,JH272480,05/21/2024 06:45:00 AM,009XX W 69TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0733,007,16,68,14,1171050,1859077,2024,05/17/2025 03:40:52 PM,41.768777764,-87.648570738,"(41.768777764, -87.648570738)"
13462010,JH265671,05/16/2024 10:00:00 AM,003XX W 72ND ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0731,007,6,69,06,1175372,1857211,2024,05/17/2025 03:40:52 PM,41.763561729,-87.632784192,"(41.763561729, -87.632784192)"
13464817,JH269083,05/17/2024 05:00:00 PM,067XX S CHAPPEL AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,false,false,0331,003,5,43,04B,1191040,1860617,2024,05/17/2025 03:40:52 PM,41.772543553,-87.575248471,"(41.772543553, -87.575248471)"
13466050,JH270531,05/20/2024 12:06:00 AM,065XX S WASHTENAW AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,0831,008,16,66,15,1159503,1861105,2024,05/17/2025 03:40:52 PM,41.774587365,-87.690841002,"(41.774587365, -87.690841002)"
13463122,JH266442,05/16/2024 08:15:00 PM,056XX N SHERIDAN RD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,2022,020,48,77,14,1168614,1937732,2024,05/17/2025 03:40:52 PM,41.984665895,-87.655222033,"(41.984665895, -87.655222033)"
13470732,JH276014,05/23/2024 04:59:00 PM,027XX N NARRAGANSETT AVE,0810,THEFT,OVER $500,RESTAURANT,false,false,2512,025,36,19,06,1133272,1917619,2024,05/17/2025 03:40:52 PM,41.930167991,-87.785680168,"(41.930167991, -87.785680168)"
13465777,JH270294,05/19/2024 12:00:00 PM,048XX S WOOD ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0931,009,15,61,08A,1165164,1872624,2024,05/17/2025 03:40:52 PM,41.806079005,-87.669762696,"(41.806079005, -87.669762696)"
13468930,JH273925,05/22/2024 01:40:00 AM,006XX N GREEN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1214,012,27,24,07,1170604,1904745,2024,05/17/2025 03:40:52 PM,41.89410475,-87.648871784,"(41.89410475, -87.648871784)"
13462332,JH265850,05/16/2024 11:30:00 AM,054XX W WASHINGTON BLVD,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1522,015,37,25,06,1140204,1900221,2024,05/17/2025 03:40:52 PM,41.882301537,-87.760633243,"(41.882301537, -87.760633243)"
13465947,JH270326,05/19/2024 06:20:00 PM,0000X W HURON ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1832,018,42,8,26,1175589,1905054,2024,05/17/2025 03:40:52 PM,41.894842078,-87.630554342,"(41.894842078, -87.630554342)"
13473853,JH279177,05/26/2024 02:55:00 AM,011XX W EDDY ST,0810,THEFT,OVER $500,STREET,false,false,1924,019,44,6,06,1168072,1923728,2024,05/17/2025 03:40:52 PM,41.946250207,-87.657621623,"(41.946250207, -87.657621623)"
13471122,JH276645,05/24/2024 06:25:00 AM,031XX S HAMLIN AVE,0810,THEFT,OVER $500,STREET,false,false,1031,010,22,30,06,1151536,1883599,2024,05/17/2025 03:40:52 PM,41.836473757,-87.719458082,"(41.836473757, -87.719458082)"
13462600,JH266080,05/16/2024 04:21:00 PM,048XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0224,002,3,38,08B,1177976,1872910,2024,05/17/2025 03:40:52 PM,41.806582764,-87.622764529,"(41.806582764, -87.622764529)"
13463654,JH267702,05/17/2024 04:35:00 PM,0000X S MICHIGAN AVE,0870,THEFT,POCKET-PICKING,OTHER (SPECIFY),false,false,0112,001,34,32,06,1177318,1900224,2024,05/17/2025 03:40:52 PM,41.881549272,-87.624350841,"(41.881549272, -87.624350841)"
13468730,JH273621,05/22/2024 03:17:00 AM,055XX S ADA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0713,007,16,67,08B,1168274,1867946,2024,05/17/2025 03:40:52 PM,41.793175585,-87.658491048,"(41.793175585, -87.658491048)"
13473205,JH279377,05/25/2024 05:00:00 PM,006XX S LA SALLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0123,001,34,32,14,1175346,1897439,2024,05/17/2025 03:40:52 PM,41.873951538,-87.631675478,"(41.873951538, -87.631675478)"
13468773,JH273898,05/21/2024 07:00:00 PM,011XX W WASHBURNE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,1232,012,28,28,07,1169002,1894551,2024,05/17/2025 03:40:52 PM,41.866166588,-87.655051279,"(41.866166588, -87.655051279)"
13465726,JH269729,05/19/2024 09:00:00 AM,002XX W DIVISION ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,false,false,1821,018,2,8,06,1174199,1908321,2024,05/17/2025 03:40:52 PM,41.903838027,-87.635561788,"(41.903838027, -87.635561788)"
13465736,JH270254,05/19/2024 01:07:00 AM,015XX W JACKSON BLVD,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,false,false,1231,012,34,28,15,1166112,1898712,2024,05/17/2025 03:40:52 PM,41.877646886,-87.665541828,"(41.877646886, -87.665541828)"
13466385,JH270622,05/20/2024 02:30:00 AM,003XX S MAPLEWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1125,011,27,28,14,1159434,1898212,2024,05/17/2025 03:40:52 PM,41.876414802,-87.690075472,"(41.876414802, -87.690075472)"
13461705,JH265250,05/16/2024 12:33:00 AM,086XX S ASHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,false,false,0614,006,21,71,14,1167181,1847361,2024,05/17/2025 03:40:52 PM,41.736711088,-87.663087144,"(41.736711088, -87.663087144)"
13469505,JH274505,05/22/2024 04:05:00 PM,043XX S MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0215,002,3,38,11,1177882,1876238,2024,05/17/2025 03:40:52 PM,41.815717219,-87.623008398,"(41.815717219, -87.623008398)"
13466575,JH270900,05/17/2024 12:30:00 PM,052XX W PALMER ST,0485,BATTERY,AGGRAVATED OF A CHILD,SCHOOL - PUBLIC BUILDING,false,false,2515,025,36,19,04B,1140886,1914122,2024,05/17/2025 03:40:52 PM,41.920434991,-87.757786441,"(41.920434991, -87.757786441)"
13462777,JH266428,05/16/2024 08:39:00 PM,007XX E 131ST ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CHA PARKING LOT / GROUNDS,false,false,0533,005,10,54,04B,1183563,1818540,2024,05/17/2025 03:40:52 PM,41.657256728,-87.603963319,"(41.657256728, -87.603963319)"
13461733,JH265253,05/16/2024 12:07:00 AM,049XX N KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1713,017,33,14,08B,1154152,1932644,2024,05/17/2025 03:40:52 PM,41.971006013,-87.70854818,"(41.971006013, -87.70854818)"
13466439,JH271037,05/19/2024 08:13:00 AM,047XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1722,017,45,15,06,1143941,1926170,2024,05/17/2025 03:40:52 PM,41.953439027,-87.746258499,"(41.953439027, -87.746258499)"
13468218,JH273034,05/20/2024 05:00:00 AM,034XX W DOUGLAS BLVD,0810,THEFT,OVER $500,STREET,false,false,1021,010,24,29,06,1153710,1893244,2024,05/17/2025 03:40:52 PM,41.862897867,-87.711224399,"(41.862897867, -87.711224399)"
13464026,JH267913,05/17/2024 09:10:00 PM,040XX W IRVING PARK RD,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,SMALL RETAIL STORE,true,false,1732,017,45,16,03,1148903,1926279,2024,05/17/2025 03:40:52 PM,41.953643409,-87.72801475,"(41.953643409, -87.72801475)"
13468057,JH272358,05/21/2024 08:30:00 AM,005XX W 123RD ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,true,false,0523,005,21,53,26,1174743,1823328,2024,05/17/2025 03:40:52 PM,41.670596065,-87.636095316,"(41.670596065, -87.636095316)"
13462161,JH265790,05/16/2024 12:30:00 PM,029XX N RUTHERFORD AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,2511,025,36,18,26,1130909,1918897,2024,05/17/2025 03:40:52 PM,41.933716065,-87.794334252,"(41.933716065, -87.794334252)"
13465267,JH269541,05/19/2024 07:09:00 AM,007XX N TRUMBULL AVE,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,true,false,1121,011,27,23,18,1153243,1904817,2024,05/17/2025 03:40:52 PM,41.894664669,-87.712631471,"(41.894664669, -87.712631471)"
13472964,JH278948,05/25/2024 04:00:00 AM,069XX S MERRILL AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0331,003,5,43,06,1191745,1859310,2024,05/17/2025 03:40:52 PM,41.768939964,-87.572706556,"(41.768939964, -87.572706556)"
13464974,JH268781,05/18/2024 03:48:00 PM,023XX W ROOSEVELT RD,0460,BATTERY,SIMPLE,CTA BUS,false,false,1225,012,28,28,08B,1160884,1894657,2024,05/17/2025 03:40:52 PM,41.866629605,-87.684850158,"(41.866629605, -87.684850158)"
13462123,JH264160,05/15/2024 09:45:00 AM,072XX S JEFFERY BLVD,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0333,003,5,43,08A,1190792,1857540,2024,05/17/2025 03:40:52 PM,41.764106016,-87.576256836,"(41.764106016, -87.576256836)"
13465317,JH269621,05/17/2024 10:11:00 PM,042XX W 59TH ST,0460,BATTERY,SIMPLE,OTHER (SPECIFY),false,false,0813,008,13,65,08B,1149141,1865144,2024,05/17/2025 03:40:52 PM,41.785877182,-87.728722762,"(41.785877182, -87.728722762)"
13472958,JH279038,05/25/2024 11:18:00 PM,023XX W CULLERTON ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,1234,012,25,31,24,1161079,1890351,2024,05/17/2025 03:40:52 PM,41.854809472,-87.6842538,"(41.854809472, -87.6842538)"
13470856,JH269267,05/18/2024 11:33:00 PM,005XX E SOLIDARITY DR,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,PARK PROPERTY,false,false,0132,001,4,33,26,1180420,1894737,2024,05/17/2025 03:40:52 PM,41.866421776,-87.613129624,"(41.866421776, -87.613129624)"
13467448,JH272255,05/20/2024 04:00:00 PM,047XX W FLOURNOY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1131,011,24,25,14,1145054,1896612,2024,05/17/2025 03:40:52 PM,41.872307808,-87.742914955,"(41.872307808, -87.742914955)"
13465764,JH270312,05/19/2024 06:30:00 PM,0000X S JEFFERSON ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0121,001,34,28,06,1172337,1900098,2024,05/17/2025 03:40:52 PM,41.881314979,-87.642644446,"(41.881314979, -87.642644446)"
13469432,JH274369,05/22/2024 02:33:00 PM,040XX W 115TH ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2211,022,19,74,08B,1151309,1828012,2024,05/17/2025 03:40:52 PM,41.683938235,-87.721741177,"(41.683938235, -87.721741177)"
13471082,JH276628,05/23/2024 10:30:00 PM,035XX W LEXINGTON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1133,011,24,27,07,1152968,1896475,2024,05/17/2025 03:40:52 PM,41.871778812,-87.713862631,"(41.871778812, -87.713862631)"
13462705,JH265980,05/16/2024 03:06:00 PM,038XX W ARTHINGTON ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1133,011,24,26,08A,1150950,1895761,2024,05/17/2025 03:40:52 PM,41.86985924,-87.721290269,"(41.86985924, -87.721290269)"
13469821,JH275126,05/23/2024 02:38:00 AM,085XX S MUSKEGON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0423,004,10,46,14,1196635,1848921,2024,05/17/2025 03:40:52 PM,41.74031173,-87.555127024,"(41.74031173, -87.555127024)"
13461156,JH264477,05/15/2024 10:30:00 AM,007XX N PULASKI RD,1120,DECEPTIVE PRACTICE,FORGERY,BANK,false,false,1112,011,37,23,10,1149589,1904689,2024,05/17/2025 03:40:52 PM,41.894385178,-87.726055001,"(41.894385178, -87.726055001)"
13468982,JH274020,05/22/2024 10:30:00 AM,016XX W 80TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0611,006,17,71,08B,1166899,1851664,2024,05/17/2025 03:40:52 PM,41.748525162,-87.663997682,"(41.748525162, -87.663997682)"
13473229,JH279296,05/19/2024 01:52:00 AM,027XX W 68TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,HOSPITAL BUILDING / GROUNDS,false,false,0831,008,16,66,08A,1159381,1859440,2024,05/17/2025 03:40:52 PM,41.770020864,-87.6913338,"(41.770020864, -87.6913338)"
13468804,JH273965,05/22/2024 08:02:00 AM,002XX E RANDOLPH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,0114,001,42,32,11,1177922,1901312,2024,05/17/2025 03:40:52 PM,41.884521087,-87.622099893,"(41.884521087, -87.622099893)"
13469551,JH274647,05/22/2024 04:47:00 PM,070XX S PAXTON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,true,true,0331,003,5,43,04A,1192101,1858571,2024,05/17/2025 03:40:52 PM,41.766903445,-87.571425652,"(41.766903445, -87.571425652)"
13471247,JH276867,05/24/2024 10:33:00 AM,049XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1533,015,28,25,08B,1143369,1899568,2024,05/17/2025 03:40:52 PM,41.880451079,-87.749027515,"(41.880451079, -87.749027515)"
13462290,JH265922,05/16/2024 12:50:00 PM,064XX S KOMENSKY AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,0813,008,13,65,06,1150477,1861612,2024,05/17/2025 03:40:52 PM,41.776158933,-87.723916058,"(41.776158933, -87.723916058)"
13464949,JH269204,05/18/2024 09:40:00 PM,003XX W ILLINOIS ST,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,STREET,true,false,1831,018,42,8,24,1174024,1903552,2024,05/17/2025 03:40:52 PM,41.890755538,-87.636346911,"(41.890755538, -87.636346911)"
13466472,JH270941,05/20/2024 09:52:00 AM,015XX N CENTRAL AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,2531,025,29,25,06,1138712,1909741,2024,05/17/2025 03:40:52 PM,41.908452786,-87.765880756,"(41.908452786, -87.765880756)"
13472568,JH278593,05/25/2024 03:55:00 PM,005XX W 46TH ST,0560,ASSAULT,SIMPLE,STREET,false,false,0925,009,15,61,08A,1173558,1874416,2024,05/17/2025 03:40:52 PM,41.810814465,-87.638923548,"(41.810814465, -87.638923548)"
